epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
132,0.9258,0.1672,0.2037,0.9339,0.1934,0.2146,0.0005455,37328,,,
133,0.9277,0.2632,0.2937,0.9341,0.1930,0.2140,0.0005455,37601,,,
134,0.9265,0.2114,0.2243,0.9335,0.1930,0.2135,0.0005455,37874,,,
135,0.9280,0.2335,0.2025,0.9331,0.1929,0.2129,0.0005455,38147,,,
136,0.9236,0.2246,0.1848,0.9329,0.1929,0.2123,0.0005455,38420,,,
137,0.9285,0.0809,0.1292,0.9341,0.1933,0.2119,0.0005455,38693,,,
138,0.9311,0.1020,0.1424,0.9335,0.1928,0.2109,0.0005455,38967,,,
139,0.9307,0.1856,0.1841,0.9333,0.1925,0.2106,0.0005455,39240,,,
140,0.9309,0.1394,0.1748,0.9343,0.1925,0.2099,0.0005455,39542,0.9359,0.1815,0.2015
141,0.9275,0.2088,0.2280,0.9337,0.1928,0.2102,0.0005455,39816,,,
142,0.9285,0.1102,0.1569,0.9349,0.1936,0.2107,0.0005455,40089,,,
143,0.9264,0.2645,0.2154,0.9345,0.1923,0.2091,0.0005455,40362,,,
144,0.9255,0.2807,0.2213,0.9343,0.1919,0.2087,0.0005455,40635,,,
145,0.9255,0.1478,0.1780,0.9363,0.1920,0.2086,0.0005455,40908,,,
146,0.9339,0.1248,0.1554,0.9355,0.1919,0.2080,0.0004029,41181,,,
147,0.9321,0.1684,0.1998,0.9361,0.1910,0.2076,0.0004029,41454,,,
148,0.9326,0.1681,0.1453,0.9357,0.1909,0.2069,0.0004029,41727,,,
149,0.9330,0.0953,0.1109,0.9347,0.1907,0.2062,0.0004029,42000,,,
150,0.9311,0.1413,0.1913,0.9351,0.1905,0.2069,0.0004029,42302,0.9345,0.1803,0.1996
151,0.9335,0.2947,0.1960,0.9343,0.1898,0.2061,0.0004029,42576,,,
152,0.9306,0.1508,0.1429,0.9355,0.1893,0.2059,0.0004029,42849,,,
153,0.9324,0.1067,0.1159,0.9343,0.1897,0.2069,0.0004029,43123,,,
154,0.9330,0.2054,0.2476,0.9349,0.1894,0.2064,0.0004029,43396,,,
155,0.9302,0.1069,0.1485,0.9347,0.1892,0.2061,0.0004029,43670,,,
